ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Loan Title,Debit to Income,Delinquency - two years,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
40042623,30642,15265,26869.49398,59,BAT1104812,5.661841172,A,C4,RENT,78509.88776,Not Verified,Debt Consolidation,16.87509409,0,12165,46.79843519,5,f,2285.291719,0.021067889,2.634970969,0.4239297,0,INDIVIDUAL,77,40,32025,15850,0
62917143,6520,21499,21315.97581,59,BAT1766061,13.15314326,E,F5,RENT,93144.43446,Source Verified,Credit card refinancing,10.45263604,0,14516,65.47656791,6,w,1635.101135,0.05229519,0.226280798,1.391888966,0,INDIVIDUAL,89,16,55770,17222,0
9424890,15734,15715,22495.9105,59,BAT5629144,5.743959216,A,D5,OWN,45109.42279,Verified,Home buying,19.42756297,0,5232,81.44677528,20,f,740.5514617,0.041328356,6.607422711,0.964687457,0,INDIVIDUAL,108,21,190386,8190,0
10789513,16321,15259,8837.25095,58,BAT2078974,9.885380792,C,D2,MORTGAGE,43402.16278,Source Verified,Debt consolidation,15.61734144,0,8150,72.07636665,13,w,3539.716748,0.010773017,1.339132725,0.794691163,0,INDIVIDUAL,108,1324,37855,11247,0
17902884,17665,8538,13189.21986,58,BAT1780517,12.32268299,B,B5,RENT,29117.92306,Source Verified,Debt Consolidation,11.33866845,0,18788,87.7133429,19,f,555.3910306,0.038657872,0.157556922,0.964647158,0,INDIVIDUAL,147,54,282225,14245,0
29451046,6932,26903,16283.23431,59,BAT1586599,12.71827132,A,D1,MORTGAGE,44072.63512,Source Verified,Debt consolidation,8.872278891,1,3677,31.15800895,16,w,1389.62212,0.043797107,2.947578806,0.63059528,0,INDIVIDUAL,66,43,505622,26043,0
1590619,9206,11526,17518.6353,58,BAT4808022,9.613718068,B,C4,RENT,36350.8007,Source Verified,Credit card refinancing,8.205299371,0,4224,44.86158454,22,w,125.3549688,0.063607628,8.078566022,1.172326739,0,INDIVIDUAL,103,34,159123,9254,0
54639178,18824,17164,26140.3594,59,BAT1930365,6.247401253,F,F1,RENT,68167.3905,Source Verified,Other,11.87446196,0,12993,26.43901018,5,w,494.4656332,0.072985864,1411.288652,0.742502896,0,INDIVIDUAL,5,29,130621,54153,0
3777538,18191,28433,4101.098745,59,BAT5924421,8.911522698,A,C4,RENT,56432.59744,Source Verified,Other,14.71387803,2,2252,19.32482516,16,f,862.5523029,0.008705541,1.648213891,0.295939184,0,INDIVIDUAL,11,1775,179888,8719,1
6128373,12976,5477,20490.00251,59,BAT2252229,10.77431965,B,D3,RENT,39167.7179,Source Verified,Debt consolidation,23.51845473,0,9945,47.06970869,17,w,2118.670127,0.070177532,2732.834338,1.107702958,0,INDIVIDUAL,47,31,12513,7318,0
4371888,10226,16937,13508.68225,59,BAT5547201,9.739529847,E,C2,MORTGAGE,153440.7407,Verified,Debt consolidation,5.56018511,0,695,72.50709998,23,w,10524.89608,0.072753115,3.633250239,1.187399284,0,INDIVIDUAL,143,28,27477,14264,0
56334840,7640,13095,15141.67999,59,BAT2333412,9.424470763,C,B3,MORTGAGE,92039.85344,Verified,Debt consolidation,33.38950993,0,2363,88.78509579,9,f,465.6546019,0.003902924,2680.572659,0.159665353,0,INDIVIDUAL,98,55,21053,4736,0
29234918,24306,34316,17013.90987,59,BAT3873588,7.641168218,B,A4,RENT,32106.36811,Verified,Home improvement,31.15457501,0,2283,48.98769328,21,w,904.1474863,0.02408696,8.879498378,0.192645745,0,INDIVIDUAL,152,47,109634,1017,0
1299125,16883,11083,16062.56597,59,BAT2522922,9.404522685,E,C3,MORTGAGE,58181.32968,Source Verified,Debt Consolidation,20.58491525,0,1431,74.20923658,46,w,1052.445691,0.011047556,6.506246278,0.262985779,0,INDIVIDUAL,24,40,187611,5360,0
30769646,14968,20237,10091.14421,58,BAT224923,10.66237641,B,E3,RENT,43353.31546,Not Verified,Credit card refinancing,14.65998903,0,4191,78.74538367,17,f,1073.416024,0.048741968,3.682316655,0.763544786,0,INDIVIDUAL,77,51,215498,2832,0
11297849,11196,8016,8726.279554,58,BAT1780517,8.856449929,A,D3,OWN,70567.57737,Not Verified,Debt consolidation,33.06157473,0,2292,8.116137253,29,f,667.9652995,0.066541143,4.580945856,0.985596612,0,INDIVIDUAL,16,32,207563,26463,0
21215579,10924,10089,17134.16965,36,BAT2333412,8.459715327,C,C1,MORTGAGE,77768.05894,Source Verified,Debt consolidation,38.39822579,1,3953,50.66238163,17,w,1622.0482,0.02268123,0.516673377,1.021042707,0,INDIVIDUAL,11,23,363295,6680,0
5011652,7845,30071,24801.79973,58,BAT2803411,9.728787365,C,A5,RENT,68081.15039,Source Verified,Credit card refinancing,33.05778934,0,27703,61.96765201,14,w,1052.948132,0.054878537,2.429861147,0.052389016,0,INDIVIDUAL,79,990,25469,12875,0
6418408,21609,22838,12912.65216,59,BAT2252229,9.820621249,B,B1,MORTGAGE,66724.64575,Source Verified,Credit card refinancing,16.51015053,0,5738,55.64735231,30,f,3493.741788,0.002100682,1.736893801,0.780998281,0,INDIVIDUAL,98,49,320708,11885,0
52929768,16275,29895,5716.019228,59,BAT2575549,11.81832422,D,C4,MORTGAGE,123013.314,Verified,Debt consolidation,10.31654377,0,15328,40.08904818,16,w,2140.980887,0.057238978,0.838812071,1.500582655,0,INDIVIDUAL,45,1665,254399,33815,0
1682581,7307,34280,14768.47719,59,BAT4808022,9.726826909,C,B4,MORTGAGE,82177.16494,Source Verified,Debt consolidation,13.24936138,0,1943,55.24160409,26,w,5677.718743,0.043991096,4.942457081,0.692910311,0,INDIVIDUAL,140,30,70315,64096,0
10660358,15392,10382,9517.961681,58,BAT1184694,17.53229314,B,B4,MORTGAGE,66250.90865,Source Verified,debt loan,36.24357696,0,3191,58.51779764,23,w,722.2284129,0.04928947,4.693849097,1.303014675,0,INDIVIDUAL,56,49,340966,21780,0
16648583,17707,9282,22202.44891,59,BAT3726927,13.23185471,B,F5,MORTGAGE,46114.37053,Not Verified,Debt consolidation,25.81889672,0,4410,58.43712648,14,w,348.6238308,0.089663916,6.102646065,1.408425096,0,INDIVIDUAL,123,41,172781,10579,0
2955123,20403,3405,6387.993301,58,BAT3726927,12.77236592,D,C3,RENT,96946.38728,Source Verified,Credit card refinancing,20.07461792,0,753,27.81773224,13,f,189.3473544,0.014976965,0.14428507,1.02248588,0,INDIVIDUAL,25,60,43913,15239,0
2441159,31113,5651,6681.780841,58,BAT1467036,20.98101322,E,B2,MORTGAGE,112496.0124,Source Verified,Credit card refinancing,22.87978203,0,8493,48.91802338,11,w,1212.581676,0.073403801,0.566090375,0.824509839,0,INDIVIDUAL,141,36,247007,2923,1
4723013,10384,16324,11186.79948,59,BAT3726927,12.22273917,D,B1,MORTGAGE,57598.21516,Source Verified,Debt Consolidation,33.93091078,0,10464,8.230571713,13,f,2018.648189,0.095941548,0.417577053,0.736040518,0,INDIVIDUAL,144,51,255370,34787,0
11620903,10809,16396,10247.4002,58,BAT5629144,14.28195161,B,A2,OWN,47856.10286,Not Verified,Debt consolidation,25.13642995,0,6373,42.86392716,7,f,4809.362802,0.113655059,2.97336542,0.494431556,0,INDIVIDUAL,32,27,187184,4600,0
50064684,3110,22413,13969.60903,58,BAT2833642,15.30442659,C,D5,OWN,161750.0912,Source Verified,CC Refinance,26.68523215,0,4779,59.86961246,16,f,918.3075832,0.106432894,0.409289283,0.554824611,0,INDIVIDUAL,153,1193,178949,8207,0
25251308,25716,24133,16606.39121,58,BAT2078974,10.36826725,B,A5,RENT,70805.38178,Not Verified,Credit card refinancing,15.90297025,0,5312,40.4582051,11,f,683.3930555,0.038952205,1.934167395,1.113347581,0,INDIVIDUAL,110,43,428766,59136,0
4879175,19777,21737,16981.45229,59,BAT2803411,14.43400202,C,C3,MORTGAGE,105909.2257,Source Verified,Credit card refinancing,14.71783872,0,3284,69.85059867,25,f,1276.01099,0.025788779,2.750993725,0.719865327,0,INDIVIDUAL,24,48,35229,32868,0
52227903,10746,10782,10951.45142,59,BAT1586599,12.65950825,C,A2,MORTGAGE,90067.48337,Not Verified,Credit card refinancing,35.70535356,0,31443,71.94931743,6,f,663.5463998,0.04340385,3.130562673,0.502435492,0,INDIVIDUAL,7,34,52013,1036,1
61965402,26001,10939,22884.06768,58,BAT2803411,9.333705829,A,A1,OWN,57930.88428,Not Verified,Credit card refinancing,23.31331289,2,6436,40.78168831,29,f,9490.980106,0.019656673,3.745689701,1.542027255,0,INDIVIDUAL,37,30,115648,6098,1
5711658,22618,7392,11417.01937,58,BAT4271519,10.65637943,B,E2,RENT,155640.7194,Verified,Debt consolidation,22.5343062,0,1125,84.50554485,17,w,1607.304912,0.034847084,0.48152946,1.194838513,0,INDIVIDUAL,67,48,21831,61207,0
14882589,33274,4694,7115.538427,58,BAT2252229,18.35653177,D,B4,RENT,30816.30921,Source Verified,Loan 1,13.86665238,0,4964,44.4653903,11,w,1842.149749,0.035985421,1.986897997,1.523430582,0,INDIVIDUAL,88,426,209886,7926,0
63605901,14996,20105,12453.84911,59,BAT1184694,11.83985171,A,C3,MORTGAGE,26144.11718,Source Verified,Credit card refinancing,31.41480386,0,15314,46.3737585,16,w,121.0785034,0.059263751,3.789397352,1.232804357,0,INDIVIDUAL,103,39,133942,77444,0
64760684,5409,12913,15544.37283,59,BAT5924421,14.88141843,C,E1,MORTGAGE,44999.7673,Source Verified,Credit card refinancing,16.88273886,1,6357,87.11939379,12,w,8307.134063,0.016777095,1.343170361,0.203835278,0,INDIVIDUAL,82,43,622320,85772,0
18427070,10583,12459,14512.20367,59,BAT4351734,5.554978613,D,C2,MORTGAGE,61084.05409,Source Verified,Credit card refinancing,5.507878291,2,22616,31.24986831,23,w,1741.124689,0.083805474,1.010623446,1.357484924,0,INDIVIDUAL,6,337,153694,12098,0
20551173,13952,21577,10601.93866,59,BAT1766061,5.432428054,B,B3,MORTGAGE,52118.50978,Source Verified,Debt consolidation,38.7411382,0,1875,62.21340666,19,f,986.3414416,0.020175577,6.933890407,1.289547432,0,INDIVIDUAL,82,40,59945,18035,0
26632343,17250,33876,11506.12958,59,BAT3193689,10.04497733,F,C1,MORTGAGE,43896.11015,Source Verified,Debt consolidation,8.934479951,0,3671,17.30541798,9,w,2532.299816,0.057255047,3.054657637,1.21683381,0,INDIVIDUAL,91,22,66468,28717,0
17493371,31858,10293,7015.908542,59,BAT1766061,5.779806692,C,G2,MORTGAGE,30884.23135,Source Verified,Credit card refinancing,28.2426075,0,1930,92.1504329,5,w,309.1380512,0.001890244,2.952446412,0.478167633,0,INDIVIDUAL,64,1705,9234,8186,0
53472791,29637,30620,30768.21082,36,BAT2803411,10.72168559,E,A4,MORTGAGE,44719.45318,Not Verified,Credit card refinancing,16.85407816,0,41312,88.74295598,20,w,1355.059846,0.115655233,3.799844412,0.812178133,0,INDIVIDUAL,32,33,206247,2018,1
3041094,31431,7180,22386.29628,59,BAT2575549,9.625787899,B,A4,MORTGAGE,50005.64397,Source Verified,Credit card refinancing,16.11013293,0,6762,66.43667713,19,w,4288.224027,0.109711778,7.492641313,1.526238081,0,INDIVIDUAL,17,48,35985,15854,0
3571773,11423,22500,11271.83299,59,BAT2833642,9.471264876,D,C4,MORTGAGE,82192.10366,Source Verified,Home improvement,20.52852855,0,6413,42.02016063,18,w,1088.725805,0.076744324,3.903581586,0.347401082,0,INDIVIDUAL,132,16,158245,28922,0
4851008,29783,10919,7250.402313,59,BAT1780517,10.08430539,B,B2,MORTGAGE,50959.37748,Source Verified,Debt consolidation,21.37384765,0,1508,74.88351254,16,f,32.82730177,0.017278189,1281.472628,1.353126828,0,INDIVIDUAL,13,48,23983,26455,0
3036964,18250,14986,10425.3175,59,BAT3193689,12.70602763,C,E4,RENT,169075.1159,Not Verified,Credit card refinancing,35.92509161,2,960,58.31261484,9,w,809.7332567,0.061857544,2.905219764,1.042413519,0,INDIVIDUAL,62,36,87090,17472,0
15814984,6919,8089,11977.78164,59,BAT2333412,11.99199821,A,D4,RENT,70836.67752,Verified,Debt consolidation,38.67299568,0,449,84.32981437,9,w,3177.126364,0.080245138,4.760161208,0.360087224,0,INDIVIDUAL,21,46,123640,8121,0
12536916,6451,26618,13840.0913,59,BAT2252229,16.81124149,D,D4,MORTGAGE,63482.87959,Not Verified,Other,17.62508442,0,3993,13.96101594,26,w,3157.707662,0.095445867,4.116366992,0.468084112,0,INDIVIDUAL,117,46,328288,4382,0
29682277,8876,32291,11471.76451,59,BAT4808022,8.145117534,C,D4,MORTGAGE,55037.88156,Verified,Car financing,28.54366914,0,2709,59.35048762,27,f,4139.793033,13.13140067,1.698290831,0.181921221,0,INDIVIDUAL,13,32,264919,6583,1
8439692,32175,7660,8474.343295,59,BAT2078974,16.99034778,C,B5,MORTGAGE,67900.78536,Not Verified,Medical expenses,10.5363593,0,2308,72.57970848,22,f,4821.524076,0.015052627,1.044916341,0.864880835,0,INDIVIDUAL,68,27,295491,16340,0
2141787,4144,21239,17712.37622,59,BAT5525466,10.52038756,C,C2,MORTGAGE,57897.0171,Source Verified,Credit card refinancing,25.31575405,2,10204,39.88112918,29,w,2406.023538,0.039989416,4.320547181,1.170299555,0,INDIVIDUAL,45,31,42870,6870,1
4462810,6392,11389,24690.38311,59,BAT4351734,10.75887465,B,E2,MORTGAGE,57742.90724,Source Verified,Debt consolidation,29.67080733,0,16089,37.42982633,17,f,1918.320902,0.000938509,8.205306306,1.080063272,0,INDIVIDUAL,59,20,36247,29242,1
61531030,4884,11110,10820.90454,59,BAT3873588,16.38685834,A,B2,MORTGAGE,116254.5412,Verified,Debt consolidation,14.68654351,0,8478,14.73312139,16,f,1103.892993,0.080266154,4.089488547,0.386787238,0,INDIVIDUAL,65,27,147411,25848,0
17148428,10522,9720,32115.28594,59,BAT2803411,12.82440165,B,B3,RENT,239838.8963,Verified,Credit card refinancing,22.09789089,0,2939,68.97622529,19,w,2545.239389,0.007155661,5.902349092,1.274720878,0,INDIVIDUAL,48,45,134328,4258,0
9721992,21490,9180,11969.88943,59,BAT4808022,10.88258779,D,C1,MORTGAGE,91228.89564,Not Verified,Debt consolidation,6.083642414,0,5219,44.28936163,41,w,447.7549718,0.042750749,5.389367954,0.423194525,0,INDIVIDUAL,30,34,195451,26007,0
3829365,7836,3302,13031.61812,59,BAT1467036,13.74975605,A,E3,OWN,38324.7612,Source Verified,Credit card refinancing,27.51891703,0,7860,23.95228825,25,w,941.8696458,0.055348572,6.348265619,0.439610633,0,INDIVIDUAL,12,9,270647,5405,0
3552234,14182,31724,2808.226367,58,BAT4351734,10.96525827,B,C2,OWN,39798.68106,Not Verified,Credit card refinancing,14.21134697,2,7161,23.49684627,6,f,2273.739643,0.048303313,3.593223367,0.551594472,0,INDIVIDUAL,71,53,115388,12167,0
33755172,16808,11540,13763.89887,59,BAT3461431,5.758105164,B,D3,MORTGAGE,109540.3989,Not Verified,Other,18.05110184,0,4691,26.76936543,10,w,125.2773955,0.037153773,2.730442256,0.956036233,0,INDIVIDUAL,34,31,123474,3519,0
8577703,23639,12674,13227.36046,58,BAT3193689,5.341176487,C,D3,MORTGAGE,44826.42771,Source Verified,Credit card refinancing,37.07787194,0,11341,71.80178331,23,f,3571.699454,0.072721947,8.713614808,1.020799864,0,INDIVIDUAL,50,34,9063,66863,0
20636368,9790,26162,11703.82148,58,BAT3193689,13.49074441,E,C2,MORTGAGE,67681.26422,Not Verified,Debt consolidation,24.7727973,0,1343,30.86704201,18,w,814.2506695,0.041553674,3.429015293,1.034677794,0,INDIVIDUAL,69,46,281339,4939,0
13465190,7492,15882,11074.52122,59,BAT4722912,11.71317927,E,B3,MORTGAGE,79242.37362,Source Verified,Major purchase,26.70818611,1,5242,29.1177356,13,w,69.17649078,0.018612949,3.465350392,1.423016622,0,INDIVIDUAL,6,23,363416,65105,0
6042846,16648,7772,17322.15577,59,BAT5489674,15.78805934,C,F1,RENT,98371.81214,Source Verified,Credit card refinancing,26.7184882,1,622,33.40364363,14,f,986.9377136,0.003007261,1.122001049,1.135434556,0,INDIVIDUAL,69,40,38160,17367,0
2983561,31543,13248,10830.71912,58,BAT2428731,10.76018039,C,B4,MORTGAGE,58247.17172,Not Verified,Credit card refinancing,24.99855596,0,4932,53.0477054,26,f,9338.472377,0.053943431,1.076319225,1.165816306,0,INDIVIDUAL,88,42,108165,33558,0
51044529,18373,11841,31428.91945,59,BAT1467036,11.78033102,D,A3,MORTGAGE,58463.3498,Not Verified,Debt consolidation,35.68325389,0,6385,74.88044392,8,w,9975.511896,0.053069827,919.9164134,0.039519539,0,INDIVIDUAL,34,43,19414,15253,0
54771042,29303,23869,11096.62065,58,BAT2333412,15.06670473,C,D3,MORTGAGE,34412.17505,Not Verified,Major purchase,23.44742201,0,369,49.56709529,16,w,527.6754318,0.094380494,2.075574589,0.769150743,0,INDIVIDUAL,70,16,140563,2190,0
17265605,8447,11381,14876.2986,59,BAT1586599,17.42202739,B,D3,RENT,66196.71332,Source Verified,Credit card refinancing,26.50050539,1,641,41.8868724,9,w,599.8989265,0.072583864,0.27383966,0.856990272,0,INDIVIDUAL,45,42,298627,1308,0
4786959,16975,10215,8399.162219,59,BAT2136391,9.358680122,D,E3,RENT,17406.19116,Source Verified,Debt consolidation,16.72954554,0,9719,64.87299838,26,w,3655.436376,0.061355427,4.050497504,1.110626629,0,INDIVIDUAL,35,24,232804,16523,1
18258467,10764,7245,30064.4179,59,BAT1467036,7.690093662,B,B5,RENT,58293.46958,Source Verified,Debt Consolidation,34.25554988,0,11075,66.71348666,15,w,927.556466,0.038923042,5.633570867,0.4889446,1,INDIVIDUAL,142,22,307721,26626,0
45249622,14614,8334,8839.911881,59,BAT5811547,10.14276889,C,E3,OWN,56842.87337,Source Verified,Credit card refinancing,18.56157227,0,8382,28.53565863,27,w,2875.691518,0.012115404,2.112275567,1.047343378,0,INDIVIDUAL,12,20,290485,6525,0
10913291,8140,8005,21273.83208,58,BAT3865626,16.06427798,D,C1,RENT,41231.19158,Verified,Other,33.93260458,0,8135,45.89623784,18,w,831.5964068,0.092558848,2.977398805,0.669846136,0,INDIVIDUAL,80,52,317642,69725,0
16320007,26890,4601,7766.860825,58,BAT5525466,14.87526464,B,C3,MORTGAGE,55976.71476,Verified,Other,18.96447162,0,3969,40.97921563,9,w,3414.171355,29.83536312,1.829944871,0.691740715,0,INDIVIDUAL,27,41,64673,9925,0
62412375,15200,26681,31796.82924,58,BAT1780517,6.401356334,C,C5,RENT,41509.0488,Source Verified,Credit card refinancing,38.05329354,1,9283,11.12054159,14,w,658.3504484,0.036123784,2.064367977,0.747271211,0,INDIVIDUAL,65,1789,36190,4697,1
9117136,33765,22082,9808.777013,59,BAT2136391,13.71841045,E,B4,MORTGAGE,66859.63463,Verified,Credit card refinancing,9.293322699,0,7970,50.36713631,20,w,399.5535115,0.107434908,0.00120599,0.503561466,0,INDIVIDUAL,4,38,167691,33590,0
33528486,27138,19041,28861.02556,59,BAT1930365,15.0288072,D,E3,MORTGAGE,128938.1138,Source Verified,Consolidation Loan,5.027307739,0,6092,41.77187283,14,w,1606.748703,0.013861287,8.678342709,0.725861849,0,INDIVIDUAL,125,51,29836,9910,0
52439691,18504,13013,17420.75612,59,BAT2333412,11.56904514,C,B5,RENT,60857.62488,Verified,Major purchase,26.89864181,0,1669,54.86622639,10,f,554.784375,0.079075242,1880.906217,0.994390719,0,INDIVIDUAL,78,63,59429,89949,0
4514426,10688,15454,31195.70238,59,BAT2522922,15.52851137,E,A1,RENT,65377.758,Source Verified,Credit card refinancing,23.76825635,1,19466,50.56585977,22,f,2766.656084,0.047525153,0.088649899,1.179359132,0,INDIVIDUAL,83,41,19418,9823,1
15246875,28699,12790,11010.84557,59,BAT4271519,8.051061448,C,D1,MORTGAGE,42185.93045,Source Verified,Other,35.11185423,0,3670,41.91686515,21,w,1205.59442,0.018430892,0.327208217,1.340455062,0,INDIVIDUAL,16,42,38492,6630,0
13416340,10922,20290,17857.88278,58,BAT2803411,5.816123911,C,E3,MORTGAGE,65050.27487,Not Verified,Debt consolidation,18.07354431,0,6513,70.89161135,24,w,296.6693362,0.072186195,4.163018687,0.653621548,0,INDIVIDUAL,89,34,74760,18004,0
59117722,10863,8339,13098.60224,59,BAT4808022,15.46940722,C,A3,RENT,74950.12663,Not Verified,Credit card refinancing,20.20070913,1,9250,65.98333855,22,w,9138.351562,0.040031647,0.182583064,0.57057961,0,INDIVIDUAL,146,48,60817,26530,0
41624632,19929,8462,22994.79959,36,BAT4722912,13.90922319,E,D5,MORTGAGE,72961.8672,Source Verified,Debt consolidation,18.46156807,0,4160,20.90236148,7,w,1304.673048,0.041240162,0.921175687,0.382385665,0,INDIVIDUAL,17,26,45400,4290,0
30243490,9370,17482,8049.770952,58,BAT3193689,9.235771634,C,D4,MORTGAGE,72518.78626,Source Verified,Debt consolidation,17.83416953,0,12631,78.29908123,5,f,10005.74607,0.067875591,0.349847911,0.628402527,0,INDIVIDUAL,138,16,127116,12498,0
49171459,11220,11259,16438.43437,59,BAT2333412,9.46240691,C,D3,MORTGAGE,107167.6745,Not Verified,Credit card refinancing,17.33629062,0,12544,48.56355138,24,f,1640.367626,0.042584549,7.124651286,1.160537113,0,INDIVIDUAL,4,37,17610,17428,0
30344745,21031,8840,20354.66347,59,BAT2078974,12.51319318,E,C5,RENT,67836.24051,Verified,Debt consolidation,25.50315347,0,6653,93.84941484,6,w,2178.863191,0.14013959,0.675687167,1.458076292,0,INDIVIDUAL,53,5,368595,6397,0
29446147,26599,16977,13008.63925,59,BAT4136152,8.307191812,A,D5,RENT,92482.2029,Not Verified,Credit card refinancing,24.69088442,0,5577,60.89166032,16,f,3045.335677,0.066257343,4.082033236,0.234228197,0,INDIVIDUAL,81,38,223996,19682,1
34197807,5674,8545,20335.30213,59,BAT224923,16.23059002,C,A3,OWN,38363.38124,Not Verified,Debt consolidation,18.91423172,0,10510,44.56849756,17,f,1371.702264,0.018068417,1.112689377,1.032981164,0,INDIVIDUAL,34,41,40619,22644,0
63022937,15785,7208,8422.8191,59,BAT5341619,10.46135794,A,F1,MORTGAGE,130594.8769,Not Verified,Debt consolidation,14.42739906,0,2554,50.79597999,19,w,1566.945097,0.001475343,2.612685098,0.391655133,1,INDIVIDUAL,43,20,14367,26206,0
66080602,22019,17875,6490.570631,58,BAT2003848,6.936244543,A,F1,RENT,48246.62122,Not Verified,Credit card refinancing,15.07694078,0,15469,57.07026267,15,w,7250.105859,0.142989373,2.9188496,1.62001832,0,INDIVIDUAL,58,28,78280,10946,0
4502103,26831,22852,14543.04118,59,BAT1930365,6.891273317,D,B3,MORTGAGE,25604.71552,Not Verified,Credit card refinancing,23.33663456,0,6041,55.96773326,28,f,3255.62638,0.061289474,3.885712402,0.832069089,0,INDIVIDUAL,128,54,47442,11543,0
29160275,23518,6540,15021.48092,59,BAT1766061,9.164683381,B,D5,MORTGAGE,107166.4222,Source Verified,Debt consolidation,35.27566525,0,7530,43.79259553,17,w,3656.866601,0.060072035,9.267581074,1.388227555,0,INDIVIDUAL,12,37,314148,11126,0
